,Año,Modelo,Precio,Kms,Transmision,t_combustible,Rendimiento,Href
1117,2018,V40,21590000,70500,Manual,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2018-volvo-v40-2-0-d2-r-design/CP-AD-7953409/?Cr=7
1118,2018,Boxer,22990000,68951,Manual,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2018-peugeot-boxer-l2h2/CP-AD-7927966/?Cr=8
1119,2016,Grand,14890000,119907,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2016-suzuki-grand-nomade-2-4-auto-glx-ltd-nav-4wd/CP-AD-7971941/?Cr=9
1120,2019,E-Pace,37900000,47000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2019-jaguar-e-pace-2-0-d180-auto-4wd/CP-AD-1260490/?Cr=10
1121,2014,Traverse,14790000,165000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2014-chevrolet-traverse-3-6-lt-auto-4wd/CP-AD-7973022/?Cr=11
1122,2014,Sportage,14490000,141000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2014-kia-sportage-2-0-lx-ac-dab/CP-AD-7948756/?Cr=0&gts=CP-AD-7948756&gtsSaleId=CP-AD-7948756&gtsViewType=topspot&rankingType=topspot
1123,2020,Xc60,46900000,28000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2020-volvo-xc60-2-0-d5-momentum-plus-auto-4wd/CL-AD-12719230/?Cr=0&gts=CL-AD-12719230&gtsSaleId=CL-AD-12719230&gtsViewType=showcase&rankingType=showcase
1124,2008,Corolla,3000000,178000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2008-toyota-corolla-1-6-xli/CL-AD-12684632/?Cr=0&gts=CL-AD-12684632&gtsSaleId=CL-AD-12684632&gtsViewType=showcase&rankingType=showcase
1125,2020,Uno,9600000,15000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2020-fiat-uno-1-4-manual-sporting/CL-AD-12470345/?Cr=0&gts=CL-AD-12470345&gtsSaleId=CL-AD-12470345&gtsViewType=showcase&rankingType=showcase
1126,2019,Np300,27000000,40000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2019-nissan-np300-2-3-dsl-auto-le-4wd/CL-AD-11951511/?Cr=0&gts=CL-AD-11951511&gtsSaleId=CL-AD-11951511&gtsViewType=showcase&rankingType=showcase
1127,2015,Outback,18690000,110000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2015-subaru-outback-2-5i-cvt-limited-se-4wd/CP-AD-7979836/?Cr=0
1128,2019,Impreza,18290000,21000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-subaru-impreza-2-0i-cvt-auto-xs-4wd/CP-AD-7971868/?Cr=1
1129,2007,Expedition,15990000,123500,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2007-ford-expedition-eddie-bauer-4x4/CP-AD-7959969/?Cr=2
1130,2022,Corolla,27460800,,Automática,Híbrido,,https://www.chileautos.cl/vehiculos/detalles/2022-toyota-corolla-sd-cvt-hibrido-1-8/CP-AD-7916503/?Cr=3
1131,2019,Durango,29900000,49000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-dodge-durango-3-6-limited-4wd/CP-AD-7906360/?Cr=4
1132,2018,118,21890000,20000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2018-bmw-118-1-5-118i-a-millennial-5p/CP-AD-7988840/?Cr=5
1133,2019,Tiggo,13980000,37000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-chery-tiggo-7-1-5-glx/CP-AD-7925777/?Cr=6
1134,2018,V40,21590000,70500,Manual,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2018-volvo-v40-2-0-d2-r-design/CP-AD-7953409/?Cr=7
1135,2018,Boxer,22990000,68951,Manual,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2018-peugeot-boxer-l2h2/CP-AD-7927966/?Cr=8
1136,2016,Grand,14890000,119907,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2016-suzuki-grand-nomade-2-4-auto-glx-ltd-nav-4wd/CP-AD-7971941/?Cr=9
1137,2019,E-Pace,37900000,47000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2019-jaguar-e-pace-2-0-d180-auto-4wd/CP-AD-1260490/?Cr=10
1138,2014,Traverse,14790000,165000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2014-chevrolet-traverse-3-6-lt-auto-4wd/CP-AD-7973022/?Cr=11
1139,2014,Sportage,14490000,141000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2014-kia-sportage-2-0-lx-ac-dab/CP-AD-7948756/?Cr=0&gts=CP-AD-7948756&gtsSaleId=CP-AD-7948756&gtsViewType=topspot&rankingType=topspot
1140,2020,Xc60,46900000,28000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2020-volvo-xc60-2-0-d5-momentum-plus-auto-4wd/CL-AD-12719230/?Cr=0&gts=CL-AD-12719230&gtsSaleId=CL-AD-12719230&gtsViewType=showcase&rankingType=showcase
1141,2008,Corolla,3000000,178000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2008-toyota-corolla-1-6-xli/CL-AD-12684632/?Cr=0&gts=CL-AD-12684632&gtsSaleId=CL-AD-12684632&gtsViewType=showcase&rankingType=showcase
1142,2020,Uno,9600000,15000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2020-fiat-uno-1-4-manual-sporting/CL-AD-12470345/?Cr=0&gts=CL-AD-12470345&gtsSaleId=CL-AD-12470345&gtsViewType=showcase&rankingType=showcase
1143,2019,Np300,27000000,40000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2019-nissan-np300-2-3-dsl-auto-le-4wd/CL-AD-11951511/?Cr=0&gts=CL-AD-11951511&gtsSaleId=CL-AD-11951511&gtsViewType=showcase&rankingType=showcase
1144,2015,Outback,18690000,110000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2015-subaru-outback-2-5i-cvt-limited-se-4wd/CP-AD-7979836/?Cr=0
1145,2019,Impreza,18290000,21000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-subaru-impreza-2-0i-cvt-auto-xs-4wd/CP-AD-7971868/?Cr=1
1146,2007,Expedition,15990000,123500,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2007-ford-expedition-eddie-bauer-4x4/CP-AD-7959969/?Cr=2
1147,2022,Corolla,27460800,,Automática,Híbrido,,https://www.chileautos.cl/vehiculos/detalles/2022-toyota-corolla-sd-cvt-hibrido-1-8/CP-AD-7916503/?Cr=3
1148,2019,Durango,29900000,49000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-dodge-durango-3-6-limited-4wd/CP-AD-7906360/?Cr=4
1149,2018,118,21890000,20000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2018-bmw-118-1-5-118i-a-millennial-5p/CP-AD-7988840/?Cr=5
1150,2019,Tiggo,13980000,37000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-chery-tiggo-7-1-5-glx/CP-AD-7925777/?Cr=6
1151,2018,V40,21590000,70500,Manual,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2018-volvo-v40-2-0-d2-r-design/CP-AD-7953409/?Cr=7
1152,2018,Boxer,22990000,68951,Manual,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2018-peugeot-boxer-l2h2/CP-AD-7927966/?Cr=8
1153,2016,Grand,14890000,119907,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2016-suzuki-grand-nomade-2-4-auto-glx-ltd-nav-4wd/CP-AD-7971941/?Cr=9
1154,2019,E-Pace,37900000,47000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2019-jaguar-e-pace-2-0-d180-auto-4wd/CP-AD-1260490/?Cr=10
1155,2014,Traverse,14790000,165000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2014-chevrolet-traverse-3-6-lt-auto-4wd/CP-AD-7973022/?Cr=11
1156,2014,Sportage,14490000,141000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2014-kia-sportage-2-0-lx-ac-dab/CP-AD-7948756/?Cr=0&gts=CP-AD-7948756&gtsSaleId=CP-AD-7948756&gtsViewType=topspot&rankingType=topspot
1157,2020,Xc60,46900000,28000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2020-volvo-xc60-2-0-d5-momentum-plus-auto-4wd/CL-AD-12719230/?Cr=0&gts=CL-AD-12719230&gtsSaleId=CL-AD-12719230&gtsViewType=showcase&rankingType=showcase
1158,2008,Corolla,3000000,178000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2008-toyota-corolla-1-6-xli/CL-AD-12684632/?Cr=0&gts=CL-AD-12684632&gtsSaleId=CL-AD-12684632&gtsViewType=showcase&rankingType=showcase
1159,2020,Uno,9600000,15000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2020-fiat-uno-1-4-manual-sporting/CL-AD-12470345/?Cr=0&gts=CL-AD-12470345&gtsSaleId=CL-AD-12470345&gtsViewType=showcase&rankingType=showcase
1160,2019,Np300,27000000,40000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2019-nissan-np300-2-3-dsl-auto-le-4wd/CL-AD-11951511/?Cr=0&gts=CL-AD-11951511&gtsSaleId=CL-AD-11951511&gtsViewType=showcase&rankingType=showcase
1161,2015,Outback,18690000,110000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2015-subaru-outback-2-5i-cvt-limited-se-4wd/CP-AD-7979836/?Cr=0
1162,2019,Impreza,18290000,21000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-subaru-impreza-2-0i-cvt-auto-xs-4wd/CP-AD-7971868/?Cr=1
1163,2007,Expedition,15990000,123500,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2007-ford-expedition-eddie-bauer-4x4/CP-AD-7959969/?Cr=2
1164,2022,Corolla,27460800,,Automática,Híbrido,,https://www.chileautos.cl/vehiculos/detalles/2022-toyota-corolla-sd-cvt-hibrido-1-8/CP-AD-7916503/?Cr=3
1165,2019,Durango,29900000,49000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-dodge-durango-3-6-limited-4wd/CP-AD-7906360/?Cr=4
1166,2018,118,21890000,20000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2018-bmw-118-1-5-118i-a-millennial-5p/CP-AD-7988840/?Cr=5
1167,2019,Tiggo,13980000,37000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-chery-tiggo-7-1-5-glx/CP-AD-7925777/?Cr=6
1168,2018,V40,21590000,70500,Manual,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2018-volvo-v40-2-0-d2-r-design/CP-AD-7953409/?Cr=7
1169,2018,Boxer,22990000,68951,Manual,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2018-peugeot-boxer-l2h2/CP-AD-7927966/?Cr=8
1170,2016,Grand,14890000,119907,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2016-suzuki-grand-nomade-2-4-auto-glx-ltd-nav-4wd/CP-AD-7971941/?Cr=9
1171,2019,E-Pace,37900000,47000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2019-jaguar-e-pace-2-0-d180-auto-4wd/CP-AD-1260490/?Cr=10
1172,2014,Traverse,14790000,165000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2014-chevrolet-traverse-3-6-lt-auto-4wd/CP-AD-7973022/?Cr=11
1173,2014,Sportage,14490000,141000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2014-kia-sportage-2-0-lx-ac-dab/CP-AD-7948756/?Cr=0&gts=CP-AD-7948756&gtsSaleId=CP-AD-7948756&gtsViewType=topspot&rankingType=topspot
1174,2020,Xc60,46900000,28000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2020-volvo-xc60-2-0-d5-momentum-plus-auto-4wd/CL-AD-12719230/?Cr=0&gts=CL-AD-12719230&gtsSaleId=CL-AD-12719230&gtsViewType=showcase&rankingType=showcase
1175,2008,Corolla,3000000,178000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2008-toyota-corolla-1-6-xli/CL-AD-12684632/?Cr=0&gts=CL-AD-12684632&gtsSaleId=CL-AD-12684632&gtsViewType=showcase&rankingType=showcase
1176,2020,Uno,9600000,15000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2020-fiat-uno-1-4-manual-sporting/CL-AD-12470345/?Cr=0&gts=CL-AD-12470345&gtsSaleId=CL-AD-12470345&gtsViewType=showcase&rankingType=showcase
1177,2019,Np300,27000000,40000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2019-nissan-np300-2-3-dsl-auto-le-4wd/CL-AD-11951511/?Cr=0&gts=CL-AD-11951511&gtsSaleId=CL-AD-11951511&gtsViewType=showcase&rankingType=showcase
1178,2015,Outback,18690000,110000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2015-subaru-outback-2-5i-cvt-limited-se-4wd/CP-AD-7979836/?Cr=0
1179,2019,Impreza,18290000,21000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-subaru-impreza-2-0i-cvt-auto-xs-4wd/CP-AD-7971868/?Cr=1
1180,2007,Expedition,15990000,123500,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2007-ford-expedition-eddie-bauer-4x4/CP-AD-7959969/?Cr=2
1181,2022,Corolla,27460800,,Automática,Híbrido,,https://www.chileautos.cl/vehiculos/detalles/2022-toyota-corolla-sd-cvt-hibrido-1-8/CP-AD-7916503/?Cr=3
1182,2019,Durango,29900000,49000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-dodge-durango-3-6-limited-4wd/CP-AD-7906360/?Cr=4
1183,2018,118,21890000,20000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2018-bmw-118-1-5-118i-a-millennial-5p/CP-AD-7988840/?Cr=5
1184,2019,Tiggo,13980000,37000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-chery-tiggo-7-1-5-glx/CP-AD-7925777/?Cr=6
1185,2018,V40,21590000,70500,Manual,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2018-volvo-v40-2-0-d2-r-design/CP-AD-7953409/?Cr=7
1186,2018,Boxer,22990000,68951,Manual,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2018-peugeot-boxer-l2h2/CP-AD-7927966/?Cr=8
1187,2016,Grand,14890000,119907,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2016-suzuki-grand-nomade-2-4-auto-glx-ltd-nav-4wd/CP-AD-7971941/?Cr=9
1188,2019,E-Pace,37900000,47000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2019-jaguar-e-pace-2-0-d180-auto-4wd/CP-AD-1260490/?Cr=10
1189,2014,Traverse,14790000,165000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2014-chevrolet-traverse-3-6-lt-auto-4wd/CP-AD-7973022/?Cr=11
1190,2014,Sportage,14490000,141000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2014-kia-sportage-2-0-lx-ac-dab/CP-AD-7948756/?Cr=0&gts=CP-AD-7948756&gtsSaleId=CP-AD-7948756&gtsViewType=topspot&rankingType=topspot
1191,2020,Xc60,46900000,28000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2020-volvo-xc60-2-0-d5-momentum-plus-auto-4wd/CL-AD-12719230/?Cr=0&gts=CL-AD-12719230&gtsSaleId=CL-AD-12719230&gtsViewType=showcase&rankingType=showcase
1192,2008,Corolla,3000000,178000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2008-toyota-corolla-1-6-xli/CL-AD-12684632/?Cr=0&gts=CL-AD-12684632&gtsSaleId=CL-AD-12684632&gtsViewType=showcase&rankingType=showcase
1193,2020,Uno,9600000,15000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2020-fiat-uno-1-4-manual-sporting/CL-AD-12470345/?Cr=0&gts=CL-AD-12470345&gtsSaleId=CL-AD-12470345&gtsViewType=showcase&rankingType=showcase
1194,2019,Np300,27000000,40000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2019-nissan-np300-2-3-dsl-auto-le-4wd/CL-AD-11951511/?Cr=0&gts=CL-AD-11951511&gtsSaleId=CL-AD-11951511&gtsViewType=showcase&rankingType=showcase
1195,2015,Outback,18690000,110000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2015-subaru-outback-2-5i-cvt-limited-se-4wd/CP-AD-7979836/?Cr=0
1196,2019,Impreza,18290000,21000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-subaru-impreza-2-0i-cvt-auto-xs-4wd/CP-AD-7971868/?Cr=1
1197,2007,Expedition,15990000,123500,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2007-ford-expedition-eddie-bauer-4x4/CP-AD-7959969/?Cr=2
1198,2022,Corolla,27460800,,Automática,Híbrido,,https://www.chileautos.cl/vehiculos/detalles/2022-toyota-corolla-sd-cvt-hibrido-1-8/CP-AD-7916503/?Cr=3
1199,2019,Durango,29900000,49000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-dodge-durango-3-6-limited-4wd/CP-AD-7906360/?Cr=4
1200,2018,118,21890000,20000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2018-bmw-118-1-5-118i-a-millennial-5p/CP-AD-7988840/?Cr=5
1201,2019,Tiggo,13980000,37000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-chery-tiggo-7-1-5-glx/CP-AD-7925777/?Cr=6
1202,2018,V40,21590000,70500,Manual,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2018-volvo-v40-2-0-d2-r-design/CP-AD-7953409/?Cr=7
1203,2018,Boxer,22990000,68951,Manual,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2018-peugeot-boxer-l2h2/CP-AD-7927966/?Cr=8
1204,2016,Grand,14890000,119907,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2016-suzuki-grand-nomade-2-4-auto-glx-ltd-nav-4wd/CP-AD-7971941/?Cr=9
1205,2019,E-Pace,37900000,47000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2019-jaguar-e-pace-2-0-d180-auto-4wd/CP-AD-1260490/?Cr=10
1206,2014,Traverse,14790000,165000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2014-chevrolet-traverse-3-6-lt-auto-4wd/CP-AD-7973022/?Cr=11
1207,2014,Sportage,14490000,141000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2014-kia-sportage-2-0-lx-ac-dab/CP-AD-7948756/?Cr=0&gts=CP-AD-7948756&gtsSaleId=CP-AD-7948756&gtsViewType=topspot&rankingType=topspot
1208,2020,Xc60,46900000,28000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2020-volvo-xc60-2-0-d5-momentum-plus-auto-4wd/CL-AD-12719230/?Cr=0&gts=CL-AD-12719230&gtsSaleId=CL-AD-12719230&gtsViewType=showcase&rankingType=showcase
1209,2008,Corolla,3000000,178000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2008-toyota-corolla-1-6-xli/CL-AD-12684632/?Cr=0&gts=CL-AD-12684632&gtsSaleId=CL-AD-12684632&gtsViewType=showcase&rankingType=showcase
1210,2020,Uno,9600000,15000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2020-fiat-uno-1-4-manual-sporting/CL-AD-12470345/?Cr=0&gts=CL-AD-12470345&gtsSaleId=CL-AD-12470345&gtsViewType=showcase&rankingType=showcase
1211,2019,Np300,27000000,40000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2019-nissan-np300-2-3-dsl-auto-le-4wd/CL-AD-11951511/?Cr=0&gts=CL-AD-11951511&gtsSaleId=CL-AD-11951511&gtsViewType=showcase&rankingType=showcase
1212,2015,Outback,18690000,110000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2015-subaru-outback-2-5i-cvt-limited-se-4wd/CP-AD-7979836/?Cr=0
1213,2019,Impreza,18290000,21000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-subaru-impreza-2-0i-cvt-auto-xs-4wd/CP-AD-7971868/?Cr=1
1214,2007,Expedition,15990000,123500,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2007-ford-expedition-eddie-bauer-4x4/CP-AD-7959969/?Cr=2
1215,2022,Corolla,27460800,,Automática,Híbrido,,https://www.chileautos.cl/vehiculos/detalles/2022-toyota-corolla-sd-cvt-hibrido-1-8/CP-AD-7916503/?Cr=3
1216,2019,Durango,29900000,49000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-dodge-durango-3-6-limited-4wd/CP-AD-7906360/?Cr=4
1217,2018,118,21890000,20000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2018-bmw-118-1-5-118i-a-millennial-5p/CP-AD-7988840/?Cr=5
1218,2019,Tiggo,13980000,37000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-chery-tiggo-7-1-5-glx/CP-AD-7925777/?Cr=6
1219,2018,V40,21590000,70500,Manual,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2018-volvo-v40-2-0-d2-r-design/CP-AD-7953409/?Cr=7
1220,2018,Boxer,22990000,68951,Manual,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2018-peugeot-boxer-l2h2/CP-AD-7927966/?Cr=8
1221,2016,Grand,14890000,119907,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2016-suzuki-grand-nomade-2-4-auto-glx-ltd-nav-4wd/CP-AD-7971941/?Cr=9
1222,2019,E-Pace,37900000,47000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2019-jaguar-e-pace-2-0-d180-auto-4wd/CP-AD-1260490/?Cr=10
1223,2014,Traverse,14790000,165000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2014-chevrolet-traverse-3-6-lt-auto-4wd/CP-AD-7973022/?Cr=11
1224,2014,Sportage,14490000,141000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2014-kia-sportage-2-0-lx-ac-dab/CP-AD-7948756/?Cr=0&gts=CP-AD-7948756&gtsSaleId=CP-AD-7948756&gtsViewType=topspot&rankingType=topspot
1225,2020,Xc60,46900000,28000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2020-volvo-xc60-2-0-d5-momentum-plus-auto-4wd/CL-AD-12719230/?Cr=0&gts=CL-AD-12719230&gtsSaleId=CL-AD-12719230&gtsViewType=showcase&rankingType=showcase
1226,2008,Corolla,3000000,178000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2008-toyota-corolla-1-6-xli/CL-AD-12684632/?Cr=0&gts=CL-AD-12684632&gtsSaleId=CL-AD-12684632&gtsViewType=showcase&rankingType=showcase
1227,2020,Uno,9600000,15000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2020-fiat-uno-1-4-manual-sporting/CL-AD-12470345/?Cr=0&gts=CL-AD-12470345&gtsSaleId=CL-AD-12470345&gtsViewType=showcase&rankingType=showcase
1228,2019,Np300,27000000,40000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2019-nissan-np300-2-3-dsl-auto-le-4wd/CL-AD-11951511/?Cr=0&gts=CL-AD-11951511&gtsSaleId=CL-AD-11951511&gtsViewType=showcase&rankingType=showcase
1229,2015,Outback,18690000,110000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2015-subaru-outback-2-5i-cvt-limited-se-4wd/CP-AD-7979836/?Cr=0
1230,2019,Impreza,18290000,21000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-subaru-impreza-2-0i-cvt-auto-xs-4wd/CP-AD-7971868/?Cr=1
1231,2007,Expedition,15990000,123500,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2007-ford-expedition-eddie-bauer-4x4/CP-AD-7959969/?Cr=2
1232,2022,Corolla,27460800,,Automática,Híbrido,,https://www.chileautos.cl/vehiculos/detalles/2022-toyota-corolla-sd-cvt-hibrido-1-8/CP-AD-7916503/?Cr=3
1233,2019,Durango,29900000,49000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-dodge-durango-3-6-limited-4wd/CP-AD-7906360/?Cr=4
1234,2018,118,21890000,20000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2018-bmw-118-1-5-118i-a-millennial-5p/CP-AD-7988840/?Cr=5
1235,2019,Tiggo,13980000,37000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2019-chery-tiggo-7-1-5-glx/CP-AD-7925777/?Cr=6
1236,2018,V40,21590000,70500,Manual,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2018-volvo-v40-2-0-d2-r-design/CP-AD-7953409/?Cr=7
1237,2018,Boxer,22990000,68951,Manual,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2018-peugeot-boxer-l2h2/CP-AD-7927966/?Cr=8
1238,2016,Grand,14890000,119907,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2016-suzuki-grand-nomade-2-4-auto-glx-ltd-nav-4wd/CP-AD-7971941/?Cr=9
1239,2019,E-Pace,37900000,47000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2019-jaguar-e-pace-2-0-d180-auto-4wd/CP-AD-1260490/?Cr=10
1240,2014,Traverse,14790000,165000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2014-chevrolet-traverse-3-6-lt-auto-4wd/CP-AD-7973022/?Cr=11
1241,2014,Sportage,14490000,141000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2014-kia-sportage-2-0-lx-ac-dab/CP-AD-7948756/?Cr=0&gts=CP-AD-7948756&gtsSaleId=CP-AD-7948756&gtsViewType=topspot&rankingType=topspot
1242,2020,Xc60,46900000,28000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2020-volvo-xc60-2-0-d5-momentum-plus-auto-4wd/CL-AD-12719230/?Cr=0&gts=CL-AD-12719230&gtsSaleId=CL-AD-12719230&gtsViewType=showcase&rankingType=showcase
1243,2008,Corolla,3000000,178000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2008-toyota-corolla-1-6-xli/CL-AD-12684632/?Cr=0&gts=CL-AD-12684632&gtsSaleId=CL-AD-12684632&gtsViewType=showcase&rankingType=showcase
1244,2020,Uno,9600000,15000,Manual,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2020-fiat-uno-1-4-manual-sporting/CL-AD-12470345/?Cr=0&gts=CL-AD-12470345&gtsSaleId=CL-AD-12470345&gtsViewType=showcase&rankingType=showcase
1245,2019,Np300,27000000,40000,Automática,Diesel,,https://www.chileautos.cl/vehiculos/detalles/2019-nissan-np300-2-3-dsl-auto-le-4wd/CL-AD-11951511/?Cr=0&gts=CL-AD-11951511&gtsSaleId=CL-AD-11951511&gtsViewType=showcase&rankingType=showcase
1246,2015,Outback,18690000,110000,Automática,Bencina,,https://www.chileautos.cl/vehiculos/detalles/2015-subaru-outback-2-5i-cvt-limited-se-4wd/CP-AD-7979836/?Cr=0
